(118,231), (270,145), (111,165), (283,243), (327,238), (214,130), (166,308), (289,290), (186,254), (178,184)
(325,268), (44,153), (198,326), (121,95), (261,180), (66,177), (315,496), (194,252), (48,52), (334,467)
(284,432), (350,251), (95,56), (107,145), (172,351), (292,175), (131,82), (207,223), (317,440), (169,132)
(271,270), (322,361), (227,408), (184,81), (325,491), (225,100), (87,230), (98,126), (79,174), (220,402)
(165,97), (306,444), (230,174), (256,256), (217,113), (171,213), (245,240), (297,422), (104,221), (141,113)
(80,178), (141,216), (68,71), (162,304), (135,71), (155,202), (333,283), (51,164), (348,339), (301,344)
(57,46), (330,330), (197,229), (198,184), (68,185), (167,300), (112,201), (315,475), (156,240), (319,233)
(204,365), (104,61), (277,455), (202,109), (128,204), (221,411), (328,378), (84,223), (305,181), (75,127)
(223,420), (136,267), (235,270), (298,383), (171,148), (298,358), (214,223), (199,324), (257,334), (240,114)
(220,342), (278,270), (322,373), (140,195), (215,245), (219,206), (73,202), (287,159), (222,320), (204,95)
(294,459), (127,71), (257,235), (154,176), (263,294), (158,286), (279,172), (291,341), (349,328), (264,201)
(201,193), (58,63), (206,160), (94,95), (164,142), (214,405), (248,386), (212,120), (127,77), (303,457)
(336,206), (94,190), (331,351), (314,475), (281,320), (77,119), (273,228), (322,374), (117,222), (73,106)
(259,191), (48,107), (258,449), (275,199), (167,294), (297,255), (273,240), (261,207), (245,399), (211,276)
(64,104), (152,325), (274,145), (143,313), (268,458), (87,194), (189,95), (144,302), (195,132), (182,304)
(246,183), (128,195), (67,184), (39,117), (293,216), (156,223), (153,212), (327,210), (174,194), (56,59)
(36,84), (211,224), (79,70), (205,302), (193,282), (350,367), (220,388), (140,184), (309,447), (198,216)
(136,299), (136,180), (292,402), (227,136), (117,123), (302,325), (265,428), (274,309), (234,428), (40,154)
(273,197), (209,281), (35,54), (160,132), (222,363), (189,264), (167,132), (283,462), (85,198), (140,303)
(144,98), (222,167), (221,274), (74,48), (183,147), (278,249), (175,99), (191,206), (186,153), (307,479)
(343,305), (270,184), (175,154), (283,264), (284,362), (221,357), (259,310), (309,177), (274,239), (263,364)
(161,338), (223,217), (98,132), (233,406), (105,76), (41,114), (185,235), (321,323), (81,146), (272,225)
(190,248), (294,457), (130,146), (311,253), (294,407), (167,270), (253,312), (227,199), (158,252), (239,367)
(156,230), (160,245), (265,444), (291,249), (109,59), (181,244), (289,334), (263,307), (335,291), (166,256)
(289,418), (267,251), (277,301), (347,308), (288,262), (265,148), (41,82), (285,338), (111,194), (251,243)
(212,248), (290,387), (24,112), (198,121), (294,332), (338,218), (231,415), (118,257), (258,421), (57,110)
(279,404), (336,378), (278,469), (215,151), (241,155), (110,129), (326,442), (331,197), (47,133), (346,205)
(182,326), (217,253), (124,116), (155,280), (317,208), (118,80), (327,323), (320,463), (313,349), (157,95)
(140,89), (120,270), (240,286), (64,131), (95,161), (166,223), (196,232), (267,340), (205,196), (166,311)
(160,181), (137,74), (145,129), (183,300), (265,183), (260,213), (276,177), (318,396), (86,147), (158,312)
(300,191), (184,314), (148,257), (69,88), (135,100), (225,400), (275,457), (51,156), (207,252), (53,119)
(210,378), (199,169), (314,299), (176,179), (233,268), (347,216), (308,198), (235,256), (242,275), (277,416)
(188,110), (212,156), (136,238), (292,426), (107,147), (256,409), (97,116), (102,133), (190,277), (255,180)
(77,174), (96,131), (41,56), (349,295), (145,172), (229,414), (252,322), (329,414), (344,210), (269,315)
(297,177), (174,164), (151,79), (268,341), (244,241), (283,218), (157,331), (145,188), (90,237), (156,219)
(107,245), (299,188), (317,421), (281,256), (323,438), (312,464), (345,263), (194,113), (234,264), (85,63)
(172,212), (29,69), (273,189), (109,183), (305,223), (179,146), (91,239), (246,334), (244,303), (340,260)
(159,255), (190,331), (72,47), (257,309), (294,389), (254,415), (324,284), (41,143), (319,245), (193,123)
(191,369), (28,79), (221,216), (317,246), (122,145), (78,164), (133,122), (212,353), (202,261), (161,225)
(159,276), (168,258), (176,251), (212,233), (94,182), (56,53), (115,152), (174,330), (184,216), (148,218)
(232,429), (89,97), (56,135), (209,184), (233,357), (183,189), (322,237), (121,122), (223,350), (139,167)
(274,285), (342,358), (348,394), (247,214), (246,175), (105,189), (261,213), (210,336), (302,256), (143,255)
(81,127), (245,436), (335,203), (136,159), (228,225), (312,486), (328,349), (223,405), (214,400), (163,104)
(311,368), (205,394), (346,251), (243,117), (210,198), (335,376), (250,355), (192,325), (285,274), (324,384)
(29,116), (58,153), (289,451), (167,308), (192,165), (108,203), (269,222), (304,364), (236,175), (186,271)
(183,191), (189,179), (198,214), (272,161), (300,191), (165,329), (141,116), (301,326), (117,219), (212,120)
(277,192), (110,151), (118,140), (277,287), (279,430), (119,259), (154,214), (185,293), (122,74), (100,97)
(136,132), (134,211), (310,492), (326,221), (163,296), (267,233), (116,215), (274,205), (286,244), (34,102)
(272,395), (263,153), (308,371), (152,130), (110,57), (240,355), (236,310), (114,106), (208,231), (237,171)
(336,320), (305,455), (208,328), (37,72), (299,414), (247,213), (51,101), (277,173), (293,258), (140,310)
(106,137), (63,64), (50,59), (158,202), (301,175), (224,418), (150,211), (299,209), (303,283), (286,444)
(308,183), (199,156), (54,49), (336,285), (47,131), (26,148), (124,205), (42,64), (257,151), (261,241)
(259,376), (65,54), (210,305), (175,176), (249,361), (228,412), (222,330), (292,301), (158,227), (281,228)
(294,262), (125,196), (96,123), (158,169), (283,353), (252,294), (237,293), (314,390), (66,92), (160,145)
(211,278), (190,218), (331,188), (300,374), (281,172), (138,264), (319,332), (158,128), (273,440), (256,449)
(249,140), (339,293), (332,255), (255,183), (213,285), (67,166), (257,273), (77,124), (224,148), (306,357)
(211,240), (205,155), (64,158), (255,218), (294,353), (271,208), (78,218), (80,223), (136,125), (342,389)
(304,177), (327,273), (265,380), (334,441), (308,418), (78,171), (164,333), (97,61), (154,223), (86,149)
(219,127), (271,248), (276,376), (297,211), (157,306), (202,104), (153,247), (79,104), (163,162), (144,270)
(204,114), (97,184), (177,299), (312,441), (342,381), (110,226), (131,108), (274,277), (102,196), (169,114)
(238,172), (250,127), (128,91), (231,388), (123,234), (334,227), (116,119), (292,300), (48,138), (46,169)
(212,112), (311,267), (220,125), (331,194), (212,361), (70,166), (150,73), (155,305), (160,218), (133,213)
(288,277), (347,305), (236,234), (143,111), (274,357), (259,380), (135,138), (291,459), (169,339), (303,481)
(260,400), (135,150), (226,252), (254,264), (202,95), (86,127), (197,241), (343,303), (266,228), (99,132)
(310,222), (298,209), (204,134), (333,316), (245,394), (53,79), (69,205), (70,192), (284,231), (299,448)
(286,310), (201,177), (98,242), (323,390), (47,158), (192,159), (276,295), (313,442), (55,124), (221,337)
(306,198), (129,102), (238,382), (187,347), (283,336), (190,113), (205,170), (124,209), (336,197), (220,188)
(235,369), (219,238), (132,71), (200,351), (287,446), (317,485), (235,231), (143,180), (259,316), (91,234)
(266,153), (204,123), (287,326), (266,143), (326,226), (30,62), (266,357), (153,103), (150,264), (315,326)
(197,240), (161,298), (284,377), (225,370), (83,183), (83,63), (41,113), (110,127), (272,434), (213,394)
(319,258), (308,486), (150,63), (309,324), (136,93), (256,222), (240,366), (252,189), (231,146), (295,218)
(250,220), (295,284), (288,287), (281,409), (297,219), (320,249), (330,485), (147,276), (182,191), (236,397)
(136,71), (146,197), (271,175), (319,336), (349,292), (218,256), (294,255), (278,165), (64,109), (131,185)
(200,245), (200,143), (153,101), (305,409), (90,180), (263,192), (70,198), (123,195), (42,159), (320,265)
(102,149), (172,158), (223,354), (249,381), (37,74), (252,288), (166,215), (69,72), (303,340), (229,364)
(330,365), (207,110), (185,208), (149,75), (299,178), (311,212), (271,254), (290,349), (135,114), (261,382)
(184,291), (290,341), (272,161), (258,300), (263,204), (304,296), (104,244), (170,286), (342,344), (287,257)
(160,163), (159,161), (111,63), (49,57), (188,345), (336,385), (188,181), (294,446), (140,296), (99,222)
(76,141), (344,232), (275,312), (323,295), (341,354), (206,320), (264,278), (181,366), (205,141), (284,302)
(193,135), (94,107), (154,325), (188,332), (305,188), (259,377), (204,378), (144,312), (335,354), (97,82)
(226,341), (282,341), (162,334), (139,292), (288,274), (272,210), (270,347), (176,257), (229,426), (150,84)
(316,219), (226,403), (206,117), (138,238), (145,298), (234,287), (265,402), (171,211), (270,256), (150,215)
(221,162), (154,159), (121,142), (284,220), (196,141), (237,368), (313,263), (311,276), (332,437), (210,148)
(162,147), (322,499), (88,238), (102,182), (330,252), (213,228), (330,409), (40,64), (194,331), (219,244)
(262,432), (87,169), (261,376), (250,147), (175,294), (123,57), (266,206), (320,250), (166,140), (182,84)
(54,153), (76,185), (118,222), (305,400), (321,314), (215,229), (266,244), (194,360), (285,468), (307,238)
(273,251), (327,265), (284,229), (106,142), (301,402), (223,388), (118,244), (207,189), (311,482), (195,172)
(114,213), (227,157), (142,65), (175,284), (99,161), (330,282), (297,395), (39,165), (175,238), (324,263)
(305,196), (281,279), (199,357), (204,260), (339,216), (245,370), (225,350), (224,368), (124,148), (216,328)
(149,299), (227,347), (100,137), (176,153), (331,319), (170,171), (264,289), (276,378), (322,466), (130,119)
(153,293), (259,262), (193,232), (189,119), (112,69), (231,321), (239,403), (200,286), (100,62), (288,277)
(125,192), (282,223), (119,204), (326,197), (183,246), (311,185), (196,118), (279,462), (138,175), (342,383)
(147,91), (336,294), (103,99), (190,254), (165,273), (293,220), (246,214), (284,475), (317,427), (247,266)
(248,341), (132,269), (328,404), (104,211), (270,423), (245,349), (33,157), (219,260), (306,470), (213,330)
(158,295), (154,237), (310,500), (326,358), (179,114), (162,191), (73,75), (341,254), (145,284), (102,105)
(238,238), (250,241), (251,214), (240,146), (232,414), (344,285), (178,124), (87,142), (342,346), (270,316)
(297,284), (140,281), (125,249), (185,292), (128,76), (59,77), (269,311), (239,401), (21,139), (247,296)
(266,377), (229,373), (208,174), (44,172), (230,397), (349,310), (288,343), (115,169), (161,187), (224,332)
(325,441), (286,328), (180,214), (170,209), (107,207), (336,235), (284,184), (320,191), (258,330), (336,408)
(266,170), (131,265), (135,279), (329,357), (211,380), (36,149), (335,352), (258,398), (232,380), (167,217)
(91,202), (258,202), (300,430), (290,379), (276,283), (308,375), (210,355), (206,331), (31,43), (192,274)
(338,228), (131,214), (143,170), (236,418), (82,214), (233,251), (186,364), (297,447), (221,207), (68,81)
(121,166), (167,301), (318,417), (112,261), (220,314), (314,310), (243,145), (90,136), (182,371), (209,210)
(332,376), (210,325), (250,215), (344,358), (172,170), (87,51), (323,429), (63,180), (350,237), (45,168)
(197,307), (168,255), (118,160), (179,81), (222,279), (157,135), (233,233), (308,237), (333,191), (126,122)
(150,255), (346,385), (277,146), (128,263), (323,217), (324,471), (91,139), (175,90), (300,313), (321,330)
(264,258), (157,258), (231,109), (199,381), (235,225), (166,215), (271,437), (177,226), (88,183), (91,186)
(69,73), (153,282), (261,147), (31,67), (178,93), (165,261), (188,148), (204,276), (161,131), (103,153)
(157,88), (307,373), (136,277), (229,364), (121,156), (128,222), (179,248), (226,254), (132,82), (129,275)
(344,280), (41,47), (103,198), (209,309), (236,330), (196,391), (280,278), (270,443), (131,158), (156,221)
(322,224), (287,216), (179,362), (46,98), (273,455), (142,116), (216,210), (159,163), (213,249), (188,204)
(107,53), (220,318), (35,157), (50,166), (208,303), (321,292), (112,214), (309,197), (299,169), (257,277)
(175,97), (234,347), (225,231), (187,338), (248,280), (199,381), (258,239), (214,155), (189,203), (309,302)
(259,179), (253,263), (166,146), (258,400), (74,198), (128,258), (88,129), (328,199), (342,276), (308,361)
(199,295), (123,193), (158,206), (269,182), (342,345), (311,186), (170,329), (301,412), (261,241), (97,118)
(86,157), (256,258), (190,218), (147,124), (89,214), (198,249), (249,250), (145,189), (278,190), (194,363)
(199,358), (319,256), (260,432), (80,193), (293,371), (186,348), (233,274), (295,308), (219,306), (49,142)
(51,50), (224,405), (345,391), (79,180), (163,137), (343,274), (215,112), (142,277), (286,470), (264,297)
(323,437), (99,233), (332,286), (296,340), (279,177), (245,334), (296,428), (175,186), (262,405), (315,175)
(249,328), (99,191), (198,276), (84,59), (202,302), (282,330), (149,219), (135,192), (285,234), (116,122)
(191,251), (212,142), (318,430), (76,107), (296,165), (163,249), (137,141), (185,351), (335,368), (211,341)
(166,147), (116,259), (345,370), (77,206), (259,336), (81,168), (262,406), (271,218), (119,87), (75,93)
(307,335), (61,71), (107,167), (159,71), (219,383), (236,202), (203,154), (170,244), (345,343), (267,402)
(311,331), (91,218), (268,323), (91,90), (167,293), (30,78), (329,221), (343,202), (144,62), (296,321)
(207,126), (292,237), (205,394), (311,459), (39,103), (268,200), (268,184), (186,203), (237,143), (312,207)
(306,367), (216,109), (187,300), (264,454), (187,184), (72,60), (290,481), (263,222), (53,176), (84,60)
(281,218), (121,108), (134,267), (224,266), (63,154), (259,187), (176,296), (264,448), (274,282), (243,203)
(224,254), (177,350), (53,75), (155,119), (70,120), (269,189), (312,291), (273,174), (238,419), (79,210)
(101,71), (342,285), (285,241), (309,317), (96,213), (260,312), (322,250), (209,166), (309,273), (209,166)
(147,131), (344,202), (223,415), (326,469), (68,48), (141,258), (250,239), (143,122), (232,366), (267,365)
(124,90), (95,88), (171,82), (72,60), (186,357), (94,106), (323,233), (215,390), (319,382), (244,260)
(283,386), (185,83), (322,281), (225,400), (195,298), (288,320), (208,317), (197,324), (164,283), (50,121)
(171,227), (248,195), (179,257), (326,206), (218,406), (267,153), (268,239), (225,130), (62,194), (283,384)
(327,218), (294,373), (206,350), (318,407), (39,129), (140,266), (110,117), (127,206), (108,194), (301,306)
(212,123), (289,460), (161,118), (269,451), (157,95), (292,382), (300,404), (37,99), (188,270), (46,49)
(239,198), (140,193), (250,414), (218,156), (256,211), (90,106), (280,395), (99,97), (327,251), (154,65)
(123,261), (64,192), (254,405), (317,272), (350,381), (319,400), (323,281), (122,155), (311,301), (192,348)
(152,170), (302,231), (150,126), (57,146), (201,374), (125,112), (121,139), (257,173), (198,357), (272,393)
(136,243), (82,106), (142,104), (187,111), (79,106), (258,309), (168,293), (202,285), (125,189), (149,185)
(192,214), (69,85), (290,282), (149,309), (234,207), (313,427), (111,98), (118,103), (271,326), (270,180)
(47,120), (165,292), (293,243), (138,101), (279,322), (332,279), (81,101), (147,236), (259,397), (300,486)
(154,186), (216,311), (252,255), (221,176), (137,230), (265,189), (272,451), (131,135), (326,456), (211,253)
(270,198), (237,148), (89,137), (102,148), (322,438), (73,206), (287,360), (247,121), (164,281), (76,214)
(94,132), (81,221), (321,449), (262,150), (258,151), (348,272), (42,50), (255,284), (298,444), (264,286)
(340,352), (350,378), (239,320), (256,389), (92,200), (276,272), (321,490), (135,121), (268,374), (298,232)
(154,112), (222,323), (178,193), (319,402), (306,392), (330,380), (74,114), (152,229), (167,163), (66,64)
(237,115), (51,135), (286,298), (298,243), (275,334), (189,288), (159,220), (207,114), (249,366), (174,214)
(55,112), (349,234), (208,267), (33,56), (230,128), (304,492), (139,135), (289,233), (236,196), (332,478)
(241,121), (246,252), (85,215), (161,341), (90,139), (294,328), (69,137), (217,106), (214,279), (135,108)
(265,380), (274,158), (323,459), (54,144), (327,491), (275,282), (217,211), (218,123), (281,259), (212,318)
(163,240), (261,265), (288,206), (297,294), (70,179), (162,269), (282,418), (121,252), (283,404), (272,287)
(335,280), (239,171), (325,472), (38,62), (108,242), (319,230), (336,458), (294,314), (237,162), (329,464)
(184,350), (255,147), (215,179), (316,382), (200,100), (212,221), (275,389), (168,204), (245,205), (340,296)
(234,114), (62,105), (121,77), (251,265), (341,205), (294,310), (253,169), (216,376), (224,325), (106,155)
(180,114), (116,180), (142,214), (192,175), (151,73), (106,187), (106,128), (162,341), (267,220), (246,371)
(333,211), (222,121), (267,359), (168,295), (275,367), (307,435), (326,439), (144,156), (332,434), (134,288)
(118,194), (259,241), (25,116), (141,81), (178,175), (268,348), (341,356), (286,289), (114,178), (184,264)
(312,377), (343,300), (106,232), (350,338), (205,303), (42,63), (223,208), (300,324), (196,358), (188,211)
(91,166), (316,395), (174,147), (167,77), (47,121), (99,122), (197,121), (327,266), (178,345), (333,457)
(246,363), (135,129), (227,338), (294,216), (339,436), (167,145), (298,416), (251,377), (213,127), (345,333)
(236,382), (329,210), (344,308), (283,316), (193,252), (307,298), (231,356), (138,300), (174,348), (150,176)
(255,246), (349,388), (271,429), (239,334), (213,212), (176,214), (265,417), (222,175), (309,483), (238,167)
(308,423), (79,197), (150,214), (147,295), (312,251), (277,399), (269,205), (250,366), (48,153), (181,250)
(185,158), (331,356), (302,457), (185,317), (113,168), (147,147), (241,180), (28,72), (215,148), (141,122)
(104,135), (50,47), (170,341), (243,384), (316,479), (248,206), (118,166), (318,389), (243,136), (290,269)
(304,266), (328,499), (110,152), (201,297), (117,232), (305,303), (252,196), (249,386), (182,232), (187,168)
(197,104), (272,249), (224,318), (241,155), (302,248), (312,438), (318,201), (339,411), (90,141), (272,336)
(151,164), (314,227), (44,72), (281,255), (329,321), (201,381), (325,314), (325,353), (209,160), (306,173)
(244,384), (181,84), (95,212), (239,237), (101,252), (259,188), (187,334), (184,264), (193,181), (54,86)
(296,422), (93,123), (146,116), (35,138), (309,201), (167,115), (272,418), (288,459), (112,237), (134,194)
(160,327), (166,213), (315,186), (252,244), (159,69), (297,377), (299,345), (105,136), (287,444), (60,133)
(250,445), (332,374), (190,337), (300,170), (48,159), (313,459), (285,275), (253,429), (221,409), (71,124)
(336,282), (238,250), (275,461), (81,98), (36,59), (90,71), (201,395), (250,345), (318,207), (178,99)
(277,430), (234,301), (205,273), (305,238), (281,263), (36,89), (272,200), (86,63), (284,317), (114,148)
(271,215), (205,212), (253,362), (323,279), (88,95), (333,390), (248,120), (152,204), (259,240), (98,231)
(334,295), (164,128), (294,408), (194,146), (51,91), (301,453), (270,297), (267,353), (223,203), (74,50)
