(191,93), (260,367), (107,229), (304,416), (280,466), (161,72), (143,84), (256,432), (286,357), (322,291)
(311,266), (122,212), (191,126), (329,383), (325,324), (345,401), (220,225), (326,244), (325,346), (88,69)
(337,192), (248,151), (54,58), (285,385), (132,72), (289,320), (300,437), (292,344), (202,131), (223,129)
(272,453), (232,422), (336,224), (188,313), (168,238), (326,449), (242,199), (237,200), (154,317), (213,230)
(144,240), (166,188), (88,202), (303,454), (163,294), (145,151), (235,243), (184,317), (134,122), (278,313)
(239,113), (222,289), (245,317), (88,102), (208,349), (224,143), (171,310), (184,231), (163,256), (218,396)
(305,210), (278,237), (255,268), (258,148), (261,382), (280,226), (153,235), (276,256), (99,181), (191,351)
(168,334), (136,248), (116,220), (130,186), (330,295), (324,495), (239,128), (121,241), (122,285), (205,335)
(284,386), (194,196), (140,273), (107,81), (122,264), (206,398), (222,415), (144,171), (189,261), (314,194)
(76,78), (173,310), (80,100), (204,97), (168,324), (83,103), (287,346), (123,271), (85,226), (137,124)
(317,258), (287,167), (336,204), (32,46), (271,211), (84,193), (268,207), (266,349), (222,377), (266,442)
(126,275), (266,328), (159,239), (63,191), (305,212), (304,321), (71,132), (308,359), (125,263), (149,278)
(211,286), (115,123), (75,81), (259,204), (268,450), (267,342), (343,274), (289,186), (243,315), (297,257)
(200,136), (213,258), (155,117), (69,169), (208,330), (234,115), (104,125), (297,304), (303,262), (139,119)
(340,273), (50,70), (249,157), (261,167), (206,153), (324,453), (221,407), (138,140), (93,99), (303,398)
(289,282), (171,113), (298,338), (124,281), (227,157), (175,150), (305,442), (81,80), (236,219), (109,149)
(293,190), (216,237), (196,118), (193,211), (128,134), (136,269), (272,438), (93,212), (199,96), (326,482)
(201,116), (165,234), (130,62), (72,147), (319,496), (342,400), (127,85), (125,279), (225,356), (172,277)
(321,249), (156,163), (342,382), (294,307), (23,132), (71,140), (249,440), (206,336), (208,294), (319,339)
(327,416), (191,117), (280,410), (253,233), (141,282), (200,400), (102,202), (135,237), (174,177), (259,144)
(327,428), (266,460), (71,111), (337,192), (149,320), (305,165), (149,317), (75,128), (269,290), (153,146)
(247,418), (236,292), (279,319), (335,390), (313,210), (270,445), (30,146), (226,220), (304,368), (336,337)
(191,375), (32,57), (144,214), (60,85), (122,189), (228,152), (309,364), (327,257), (244,374), (200,270)
(77,99), (119,160), (75,203), (129,296), (252,316), (204,316), (173,242), (310,391), (247,339), (129,284)
(177,326), (318,245), (217,239), (247,146), (67,193), (120,250), (131,135), (195,147), (289,291), (308,329)
(148,136), (142,237), (220,313), (80,119), (157,80), (274,303), (212,108), (215,277), (302,179), (184,280)
(222,318), (228,387), (163,336), (225,161), (263,410), (83,89), (151,100), (96,63), (264,341), (201,112)
(152,282), (47,52), (86,194), (42,84), (116,237), (287,239), (125,107), (100,242), (200,168), (107,221)
(95,169), (49,44), (153,66), (131,134), (336,248), (145,145), (295,263), (228,388), (172,80), (135,275)
(251,195), (343,433), (301,277), (189,213), (75,204), (284,426), (259,273), (296,191), (229,141), (332,376)
(128,75), (346,235), (106,177), (275,192), (261,149), (228,265), (333,201), (86,83), (162,139), (224,264)
(262,331), (313,205), (42,61), (171,167), (131,77), (175,351), (240,281), (194,128), (331,463), (276,164)
(166,133), (256,137), (335,415), (187,118), (223,116), (317,487), (267,280), (158,112), (336,228), (154,156)
(260,302), (190,157), (128,179), (245,357), (301,441), (135,83), (286,308), (348,360), (54,88), (26,81)
(267,317), (310,384), (183,249), (270,247), (181,287), (345,295), (98,79), (178,339), (244,213), (190,158)
(91,158), (254,355), (112,272), (42,65), (242,187), (242,343), (126,124), (246,220), (182,287), (189,378)
(243,156), (81,154), (228,263), (148,176), (241,412), (98,106), (284,366), (227,112), (177,82), (240,370)
(119,143), (88,81), (233,416), (108,116), (343,377), (346,393), (47,63), (250,378), (276,262), (76,85)
(316,297), (128,276), (163,194), (209,215), (148,76), (305,454), (253,211), (196,250), (200,226), (278,442)
(117,87), (166,259), (215,383), (95,79), (331,256), (337,362), (278,185), (223,299), (83,66), (105,109)
(270,351), (243,169), (121,163), (287,357), (224,367), (113,149), (143,273), (206,117), (245,127), (238,220)
(190,165), (170,284), (240,395), (232,208), (57,59), (182,79), (341,277), (148,230), (328,314), (205,237)
(145,277), (192,103), (276,220), (203,394), (251,305), (344,278), (209,406), (269,208), (329,496), (317,430)
(232,156), (51,131), (199,376), (319,301), (48,122), (185,366), (249,121), (86,77), (323,189), (341,362)
(82,70), (264,224), (104,159), (285,327), (213,232), (291,297), (274,288), (166,185), (32,70), (272,145)
(104,124), (157,115), (345,266), (253,218), (163,156), (299,299), (190,255), (191,156), (174,172), (259,302)
(343,351), (76,153), (110,92), (312,213), (106,99), (337,380), (142,205), (206,109), (77,157), (142,107)
(141,215), (287,414), (137,182), (219,257), (169,117), (97,230), (134,240), (161,323), (174,274), (50,44)
(321,457), (193,207), (212,333), (242,187), (98,113), (168,138), (300,383), (108,206), (49,82), (118,100)
(245,346), (25,119), (297,302), (171,325), (209,94), (205,327), (195,181), (116,125), (314,178), (110,102)
(175,249), (236,287), (159,243), (145,141), (173,162), (278,344), (296,422), (83,228), (274,145), (203,347)
(217,390), (258,403), (150,64), (257,253), (292,295), (348,389), (238,394), (318,205), (146,213), (290,463)
(190,261), (97,70), (195,276), (309,491), (179,196), (47,131), (124,192), (337,349), (209,276), (225,163)
(117,83), (182,119), (198,141), (95,197), (349,267), (296,356), (209,350), (291,474), (185,361), (214,241)
(333,301), (146,320), (255,386), (236,390), (184,234), (312,233), (200,196), (83,219), (66,129), (349,340)
(158,194), (90,52), (231,410), (187,260), (308,314), (181,372), (226,421), (326,304), (76,98), (175,111)
(297,354), (347,216), (173,278), (314,263), (100,242), (155,238), (195,279), (294,382), (112,240), (195,374)
(341,358), (245,420), (148,308), (176,158), (30,113), (266,183), (301,265), (90,71), (341,202), (279,148)
(105,120), (319,496), (54,67), (262,408), (148,164), (278,422), (40,154), (242,191), (254,293), (196,92)
(265,377), (86,90), (268,197), (85,168), (161,184), (247,223), (271,273), (322,490), (305,196), (257,292)
(334,268), (251,207), (158,199), (253,424), (288,236), (275,325), (195,306), (190,131), (271,157), (336,454)
(251,323), (237,111), (127,192), (289,218), (307,229), (304,350), (232,427), (343,336), (257,277), (80,208)
(220,311), (277,351), (312,290), (292,412), (225,196), (268,400), (211,300), (165,89), (162,149), (284,243)
(196,102), (32,145), (292,431), (350,200), (92,136), (218,297), (49,86), (295,170), (263,428), (211,171)
(56,99), (216,151), (104,131), (57,183), (90,201), (102,61), (337,395), (208,158), (170,179), (287,167)
(150,80), (229,382), (235,271), (191,123), (124,57), (110,201), (207,362), (229,162), (90,104), (267,413)
(285,284), (96,80), (126,238), (149,206), (194,259), (240,321), (309,294), (59,88), (276,201), (73,111)
(182,333), (215,252), (249,235), (110,257), (103,129), (333,241), (151,292), (317,323), (151,78), (172,270)
(337,218), (177,272), (273,247), (340,202), (297,180), (132,155), (318,201), (230,204), (288,158), (272,224)
(174,192), (350,252), (297,218), (190,333), (250,176), (318,472), (84,70), (301,487), (211,269), (295,221)
(294,202), (217,209), (90,216), (107,153), (191,167), (58,132), (133,59), (217,263), (86,117), (299,418)
(123,233), (188,371), (71,196), (27,134), (111,105), (70,47), (46,110), (328,356), (72,113), (234,289)
(175,200), (242,140), (333,239), (56,111), (237,221), (268,226), (287,457), (210,228), (315,399), (213,215)
(53,151), (139,155), (281,360), (71,55), (125,245), (224,340), (251,267), (57,152), (126,153), (298,188)
(274,335), (197,198), (327,398), (193,368), (129,63), (140,160), (89,159), (178,137), (301,292), (166,215)
(334,282), (155,75), (232,199), (61,128), (324,365), (313,314), (267,171), (200,335), (242,406), (275,311)
(183,121), (72,69), (300,217), (275,323), (76,59), (264,436), (211,196), (232,256), (93,102), (209,326)
(183,159), (193,121), (298,352), (228,195), (145,187), (173,238), (220,217), (222,176), (342,320), (326,252)
(135,282), (210,279), (195,238), (295,385), (242,291), (178,278), (257,281), (265,335), (239,414), (273,302)
(198,255), (266,341), (291,181), (128,119), (344,398), (241,365), (260,202), (177,362), (257,135), (179,261)
(94,64), (295,190), (268,418), (29,97), (158,191), (120,127), (272,279), (211,321), (161,267), (270,306)
(267,155), (233,124), (130,242), (329,283), (293,449), (333,344), (88,132), (272,362), (239,227), (301,240)
(243,167), (232,274), (218,263), (146,303), (186,93), (321,419), (167,157), (259,299), (146,190), (166,227)
(238,175), (316,188), (30,84), (92,108), (118,143), (321,193), (300,480), (190,248), (242,145), (93,148)
(228,171), (53,97), (323,480), (302,409), (184,117), (166,163), (110,121), (130,138), (254,427), (209,132)
(230,156), (179,280), (156,96), (114,153), (307,480), (133,137), (159,202), (176,233), (314,376), (175,198)
(288,177), (256,402), (34,138), (155,239), (185,87), (183,206), (300,192), (318,294), (128,132), (246,231)
(150,325), (303,247), (215,113), (263,454), (65,205), (110,223), (35,74), (188,106), (240,153), (166,153)
(156,302), (177,348), (232,344), (192,130), (188,369), (224,261), (267,217), (304,439), (320,483), (93,77)
(343,286), (104,199), (315,403), (244,129), (329,412), (60,104), (199,89), (87,62), (31,69), (167,317)
(143,297), (72,118), (220,124), (164,254), (136,231), (96,156), (240,336), (109,167), (133,293), (281,167)
(64,133), (326,471), (333,213), (104,237), (200,132), (212,273), (83,201), (219,137), (206,211), (123,150)
(187,309), (105,255), (163,175), (188,117), (290,406), (336,384), (228,164), (312,261), (145,174), (111,263)
(324,496), (330,352), (44,116), (332,245), (285,277), (95,139), (209,323), (172,340), (140,222), (217,255)
(280,319), (287,450), (71,67), (315,409), (334,375), (322,192), (323,292), (189,257), (299,324), (76,78)
