(262,273), (150,88), (172,122), (165,99), (145,254), (150,76), (298,352), (256,295), (114,240), (255,131)
(179,95), (257,311), (216,232), (278,353), (283,393), (286,322), (290,303), (182,188), (302,454), (326,313)
(55,179), (276,344), (268,321), (156,235), (275,324), (46,101), (278,195), (327,195), (249,381), (276,206)
(178,94), (253,239), (100,157), (259,255), (231,110), (290,153), (126,98), (287,245), (261,385), (239,127)
(68,197), (242,381), (350,400), (258,382), (311,362), (183,139), (294,479), (106,58), (210,337), (130,124)
(163,183), (260,153), (233,291), (331,457), (77,118), (324,342), (219,352), (215,380), (195,98), (303,247)
(301,239), (304,325), (96,215), (299,215), (164,200), (223,266), (165,71), (237,146), (325,362), (64,162)
(245,184), (239,297), (306,471), (141,261), (163,261), (247,130), (130,100), (204,91), (59,107), (270,431)
(266,252), (72,180), (328,186), (239,336), (262,358), (286,329), (105,110), (290,310), (187,312), (168,186)
(260,273), (223,246), (294,244), (249,301), (305,248), (164,127), (294,311), (182,85), (143,164), (94,149)
(265,396), (173,112), (138,117), (170,350), (72,204), (188,377), (255,306), (173,312), (324,207), (205,227)
(200,268), (23,139), (94,134), (349,367), (239,372), (198,175), (250,425), (278,226), (141,218), (272,430)
(219,386), (34,91), (314,413), (324,437), (202,339), (207,316), (348,222), (238,163), (131,261), (222,278)
(174,110), (187,187), (180,127), (238,349), (302,488), (126,185), (66,102), (72,67), (318,207), (249,192)
(184,315), (295,417), (168,206), (230,164), (193,91), (166,349), (210,369), (102,205), (232,154), (105,261)
(264,148), (46,100), (221,304), (279,444), (124,161), (53,108), (103,105), (253,379), (74,99), (224,405)
(220,284), (157,286), (274,395), (264,159), (230,342), (326,234), (230,407), (110,208), (300,188), (219,338)
(234,187), (264,151), (32,80), (298,399), (86,210), (159,340), (175,100), (217,291), (210,137), (335,332)
(251,376), (216,375), (290,288), (166,186), (134,191), (267,342), (304,254), (225,333), (296,161), (223,414)
(138,234), (228,251), (152,141), (231,284), (135,284), (120,65), (170,353), (343,348), (264,256), (45,77)
(128,186), (275,399), (233,239), (225,100), (330,268), (125,71), (152,104), (135,60), (321,430), (350,200)
(93,156), (123,257), (234,332), (175,280), (90,208), (180,180), (155,314), (175,130), (211,112), (343,377)
(316,352), (294,482), (295,366), (244,283), (66,101), (278,149), (225,106), (288,464), (88,126), (322,461)
(299,253), (105,170), (138,214), (86,131), (170,103), (32,81), (137,265), (52,47), (143,221), (107,170)
(162,220), (349,373), (219,401), (153,181), (334,343), (52,185), (194,221), (240,232), (249,255), (217,290)
(333,417), (308,440), (116,232), (143,113), (40,81), (270,240), (324,223), (168,282), (316,473), (100,245)
(267,195), (267,280), (294,385), (217,286), (276,252), (314,492), (253,249), (206,314), (232,172), (233,284)
(269,201), (50,106), (224,411), (184,236), (37,130), (176,233), (344,362), (336,425), (57,47), (81,126)
(321,410), (128,283), (41,125), (153,172), (223,348), (24,129), (89,53), (267,182), (238,274), (107,192)
(77,93), (104,81), (228,366), (50,163), (150,290), (289,248), (314,233), (261,141), (73,77), (277,377)
(110,65), (32,73), (325,375), (135,184), (155,174), (20,140), (215,128), (288,230), (135,196), (28,135)
(96,108), (98,110), (132,146), (176,242), (255,392), (190,290), (29,111), (286,296), (282,328), (294,352)
(287,346), (137,132), (73,96), (63,151), (291,336), (275,457), (329,317), (48,137), (303,298), (254,168)
(180,207), (192,173), (305,285), (308,441), (146,114), (260,148), (348,231), (56,46), (93,230), (107,71)
(33,112), (116,150), (143,150), (101,238), (208,288), (345,396), (152,117), (266,369), (336,263), (157,159)
(58,123), (57,102), (251,184), (166,73), (311,332), (228,334), (163,226), (196,266), (235,210), (91,157)
(171,192), (191,229), (52,178), (333,481), (45,101), (105,143), (63,178), (220,220), (288,275), (234,262)
(168,289), (242,258), (336,379), (294,419), (159,268), (315,321), (305,378), (64,126), (253,294), (162,283)
(319,423), (260,351), (302,251), (98,95), (189,369), (259,390), (155,282), (179,364), (305,192), (98,248)
(99,109), (172,73), (340,210), (215,144), (205,107), (175,262), (287,436), (263,211), (79,143), (125,237)
(323,285), (339,308), (282,149), (201,390), (110,163), (292,354), (286,345), (323,495), (222,257), (203,385)
(151,106), (291,256), (344,294), (106,263), (146,304), (219,284), (176,243), (100,72), (298,231), (32,86)
(303,272), (156,247), (333,409), (314,435), (269,180), (158,152), (199,97), (322,327), (306,291), (330,431)
(316,327), (248,229), (124,233), (336,391), (279,236), (65,84), (297,237), (297,283), (257,368), (105,122)
(281,313), (297,235), (172,299), (320,262), (105,98), (196,105), (298,313), (268,185), (314,196), (234,405)
(226,289), (282,352), (157,88), (292,425), (256,307), (174,197), (310,229), (120,140), (328,383), (233,163)
(339,256), (208,379), (315,397), (100,163), (314,295), (241,400), (215,348), (261,387), (148,74), (44,105)
(262,207), (348,200), (118,90), (282,377), (255,200), (260,185), (307,457), (162,288), (299,445), (127,206)
(113,140), (331,468), (337,426), (324,479), (335,357), (291,445), (240,226), (257,378), (328,255), (211,375)
(235,280), (90,220), (236,124), (317,333), (150,235), (79,167), (263,164), (250,349), (226,107), (91,138)
(153,283), (298,224), (195,220), (176,353), (334,394), (298,488), (271,280), (211,205), (275,206), (292,229)
(221,328), (161,273), (129,136), (313,233), (141,205), (70,152), (226,236), (114,55), (32,115), (77,160)
(284,370), (282,379), (348,261), (280,284), (333,351), (311,218), (161,199), (196,104), (274,323), (347,209)
(132,264), (105,145), (281,209), (329,450), (300,369), (88,203), (186,308), (146,161), (244,125), (53,148)
(79,140), (251,303), (198,273), (319,477), (219,207), (289,300), (254,163), (149,90), (247,205), (113,163)
(337,231), (305,362), (272,450), (343,328), (109,79), (200,400), (205,296), (99,123), (155,244), (160,116)
(209,279), (172,335), (59,67), (273,154), (230,279), (164,280), (45,96), (248,195), (30,66), (40,67)
(303,469), (28,148), (218,227), (163,127), (249,420), (215,202), (307,385), (314,233), (270,184), (307,321)
(251,417), (149,277), (186,292), (240,293), (90,223), (42,93), (252,429), (190,303), (47,104), (273,367)
(154,210), (156,118), (198,384), (205,206), (257,382), (324,287), (137,110), (319,365), (41,170), (215,312)
(342,318), (338,341), (218,166), (50,121), (260,133), (275,281), (327,464), (292,173), (262,134), (248,409)
(212,191), (304,437), (258,364), (104,138), (191,363), (349,386), (294,369), (348,327), (277,294), (325,211)
(337,327), (325,223), (210,325), (227,151), (105,144), (175,239), (37,151), (238,295), (307,193), (156,77)
(80,217), (260,228), (313,425), (333,480), (284,211), (231,175), (319,457), (91,109), (292,301), (326,181)
(231,124), (299,197), (239,185), (115,56), (279,413), (252,423), (73,52), (327,411), (319,211), (163,190)
(286,216), (203,106), (57,69), (89,206), (66,82), (227,279), (181,161), (141,84), (283,298), (100,223)
(214,227), (222,308), (330,334), (76,161), (32,139), (324,274), (151,102), (278,251), (242,218), (247,269)
(229,260), (268,453), (61,182), (117,189), (171,150), (347,409), (299,181), (313,404), (240,176), (83,112)
(125,214), (187,319), (286,374), (122,210), (294,335), (103,221), (132,254), (161,294), (310,500), (136,89)
(119,125), (207,102), (149,205), (313,319), (269,176), (326,494), (261,221), (116,145), (285,335), (126,141)
(141,231), (261,433), (345,353), (238,430), (188,245), (25,120), (270,167), (258,370), (33,119), (251,136)
(177,234), (229,263), (233,274), (281,421), (327,449), (246,263), (70,121), (218,205), (30,40), (130,244)
(343,367), (212,319), (240,198), (111,219), (293,362), (77,123), (183,375), (307,253), (222,172), (274,150)
(94,122), (194,132), (131,138), (222,297), (314,365), (239,431), (44,86), (83,220), (189,272), (226,291)
(171,259), (331,245), (327,221), (218,395), (174,87), (278,466), (319,264), (236,224), (87,231), (54,73)
(150,60), (45,135), (286,356), (248,432), (321,245), (278,177), (127,127), (343,204), (341,385), (136,305)
(286,280), (264,275), (141,304), (252,131), (345,277), (288,301), (267,398), (315,404), (241,236), (321,484)
(187,119), (206,355), (244,116), (134,205), (123,264), (150,172), (209,161), (132,143), (109,180), (40,90)
(228,291), (283,212), (127,248), (250,349), (183,374), (305,328), (53,182), (299,478), (209,345), (341,379)
(189,139), (183,318), (171,181), (161,217), (233,424), (274,143), (110,257), (261,429), (229,248), (96,56)
(338,297), (35,41), (241,186), (219,282), (85,67), (234,295), (263,373), (134,254), (206,291), (181,243)
(255,196), (261,314), (309,375), (263,144), (144,203), (160,218), (282,356), (307,457), (254,445), (289,156)
(285,426), (136,285), (265,388), (179,257), (306,472), (160,286), (196,264), (336,305), (75,144), (132,214)
(191,111), (159,198), (71,104), (236,178), (300,294), (74,155), (280,446), (236,196), (143,208), (209,347)
(107,190), (235,343), (324,359), (330,475), (298,338), (50,104), (335,228), (291,451), (209,174), (309,177)
(218,117), (179,160), (188,273), (272,182), (278,432), (315,352), (298,296), (272,264), (189,380), (315,225)
(198,108), (311,315), (314,311), (338,199), (109,236), (91,94), (242,193), (311,249), (338,299), (88,126)
(131,141), (163,217), (262,420), (288,203), (211,153), (115,206), (93,215), (60,127), (106,244), (277,312)
(157,163), (335,241), (196,124), (224,205), (230,133), (340,345), (238,413), (194,155), (313,271), (332,288)
(27,118), (339,250), (149,311), (266,290), (254,345), (138,226), (174,171), (265,234), (135,171), (327,333)
(311,310), (198,156), (180,326), (156,251), (86,221), (178,102), (222,407), (253,185), (93,165), (273,417)
(200,225), (85,97), (241,207), (244,289), (245,346), (261,337), (275,438), (231,121), (264,335), (161,143)
(274,241), (230,106), (232,395), (348,275), (71,114), (296,281), (158,74), (271,448), (137,170), (196,314)
